"CostBmpSubmittedId","CostProfileId","SectorId","BmpId","AnimalId","LifespanYears","Capital","OandM","Opportunity","Notes","TotalCostPerUnit"
466,2,1,256,3,20,377.17,64.09,0.00,,94.36
467,3,1,256,3,20,377.17,64.09,0.00,,94.36
468,4,1,256,3,20,377.17,64.09,0.00,,94.36
469,5,1,256,3,20,377.17,64.09,0.00,,94.36
470,6,1,256,3,20,377.17,64.09,0.00,,94.36
471,7,1,256,3,20,377.17,64.09,0.00,,94.36
472,8,1,256,3,20,377.17,64.09,0.00,,94.36
473,1,1,256,4,20,377.17,64.09,0.00,,94.36
474,2,1,256,4,20,377.17,64.09,0.00,,94.36
475,3,1,256,4,20,377.17,64.09,0.00,,94.36
476,4,1,256,4,20,377.17,64.09,0.00,,94.36
477,5,1,256,4,20,377.17,64.09,0.00,,94.36
478,6,1,256,4,20,377.17,64.09,0.00,,94.36
479,7,1,256,4,20,377.17,64.09,0.00,,94.36
480,8,1,256,4,20,377.17,64.09,0.00,,94.36
481,1,1,256,5,20,377.17,64.09,0.00,,94.36
482,2,1,256,5,20,377.17,64.09,0.00,,94.36
483,3,1,256,5,20,377.17,64.09,0.00,,94.36
484,4,1,256,5,20,377.17,64.09,0.00,,94.36
485,5,1,256,5,20,377.17,64.09,0.00,,94.36
486,6,1,256,5,20,377.17,64.09,0.00,,94.36
487,7,1,256,5,20,377.17,64.09,0.00,,94.36
488,8,1,256,5,20,377.17,64.09,0.00,,94.36
489,1,1,256,6,20,377.17,64.09,0.00,,94.36
490,2,1,256,6,20,377.17,64.09,0.00,,94.36
491,3,1,256,6,20,377.17,64.09,0.00,,94.36
492,4,1,256,6,20,377.17,64.09,0.00,,94.36
493,5,1,256,6,20,377.17,64.09,0.00,,94.36
494,6,1,256,6,20,377.17,64.09,0.00,,94.36
495,7,1,256,6,20,377.17,64.09,0.00,,94.36
496,8,1,256,6,20,377.17,64.09,0.00,,94.36
497,1,1,256,7,20,377.17,64.09,0.00,,94.36
498,2,1,256,7,20,377.17,64.09,0.00,,94.36
499,3,1,256,7,20,377.17,64.09,0.00,,94.36
500,4,1,256,7,20,377.17,64.09,0.00,,94.36
501,5,1,256,7,20,377.17,64.09,0.00,,94.36
502,6,1,256,7,20,377.17,64.09,0.00,,94.36
503,7,1,256,7,20,377.17,64.09,0.00,,94.36
504,8,1,256,7,20,377.17,64.09,0.00,,94.36
505,1,1,256,8,20,377.17,64.09,0.00,,94.36
506,2,1,256,8,20,377.17,64.09,0.00,,94.36
507,3,1,256,8,20,377.17,64.09,0.00,,94.36
508,4,1,256,8,20,377.17,64.09,0.00,,94.36
509,5,1,256,8,20,377.17,64.09,0.00,,94.36
510,6,1,256,8,20,377.17,64.09,0.00,,94.36
511,7,1,256,8,20,377.17,64.09,0.00,,94.36
512,8,1,256,8,20,377.17,64.09,0.00,,94.36
513,1,1,256,9,20,377.17,64.09,0.00,,94.36
514,2,1,256,9,20,377.17,64.09,0.00,,94.36
515,3,1,256,9,20,377.17,64.09,0.00,,94.36
516,4,1,256,9,20,377.17,64.09,0.00,,94.36
517,5,1,256,9,20,377.17,64.09,0.00,,94.36
518,6,1,256,9,20,377.17,64.09,0.00,,94.36
519,7,1,256,9,20,377.17,64.09,0.00,,94.36
520,8,1,256,9,20,377.17,64.09,0.00,,94.36
521,1,1,256,10,20,377.17,64.09,0.00,,94.36
522,2,1,256,10,20,377.17,64.09,0.00,,94.36
523,3,1,256,10,20,377.17,64.09,0.00,,94.36
524,4,1,256,10,20,377.17,64.09,0.00,,94.36
525,5,1,256,10,20,377.17,64.09,0.00,,94.36
526,6,1,256,10,20,377.17,64.09,0.00,,94.36
527,7,1,256,10,20,377.17,64.09,0.00,,94.36
528,8,1,256,10,20,377.17,64.09,0.00,,94.36
529,1,1,256,11,20,377.17,64.09,0.00,,94.36
530,2,1,256,11,20,377.17,64.09,0.00,,94.36
531,3,1,256,11,20,377.17,64.09,0.00,,94.36
532,4,1,256,11,20,377.17,64.09,0.00,,94.36
533,5,1,256,11,20,377.17,64.09,0.00,,94.36
534,6,1,256,11,20,377.17,64.09,0.00,,94.36
535,7,1,256,11,20,377.17,64.09,0.00,,94.36
536,8,1,256,11,20,377.17,64.09,0.00,,94.36
537,1,1,256,12,20,377.17,64.09,0.00,,94.36
538,2,1,256,12,20,377.17,64.09,0.00,,94.36
539,3,1,256,12,20,377.17,64.09,0.00,,94.36
540,4,1,256,12,20,377.17,64.09,0.00,,94.36
541,5,1,256,12,20,377.17,64.09,0.00,,94.36
542,6,1,256,12,20,377.17,64.09,0.00,,94.36
543,7,1,256,12,20,377.17,64.09,0.00,,94.36
544,8,1,256,12,20,377.17,64.09,0.00,,94.36
545,1,1,257,1,20,408.03,16.56,0.00,,49.3
546,2,1,257,1,20,408.03,16.56,0.00,,49.3
547,3,1,257,1,20,408.03,16.56,0.00,,49.3
548,4,1,257,1,20,408.03,16.56,0.00,,49.3
549,5,1,257,1,20,408.03,16.56,0.00,,49.3
550,6,1,257,1,20,408.03,16.56,0.00,,49.3
551,7,1,257,1,20,408.03,16.56,0.00,,49.3
552,8,1,257,1,20,408.03,16.56,0.00,,49.3
553,1,1,257,2,20,408.03,16.56,0.00,,49.3
554,2,1,257,2,20,408.03,16.56,0.00,,49.3
555,3,1,257,2,20,408.03,16.56,0.00,,49.3
556,4,1,257,2,20,408.03,16.56,0.00,,49.3
557,5,1,257,2,20,408.03,16.56,0.00,,49.3
558,6,1,257,2,20,408.03,16.56,0.00,,49.3
559,7,1,257,2,20,408.03,16.56,0.00,,49.3
560,8,1,257,2,20,408.03,16.56,0.00,,49.3
561,1,1,257,3,20,408.03,16.56,0.00,,49.3
562,2,1,257,3,20,408.03,16.56,0.00,,49.3
563,3,1,257,3,20,408.03,16.56,0.00,,49.3
564,4,1,257,3,20,408.03,16.56,0.00,,49.3
565,5,1,257,3,20,408.03,16.56,0.00,,49.3
566,6,1,257,3,20,408.03,16.56,0.00,,49.3
567,7,1,257,3,20,408.03,16.56,0.00,,49.3
568,8,1,257,3,20,408.03,16.56,0.00,,49.3
569,1,1,257,4,20,408.03,16.56,0.00,,49.3
570,2,1,257,4,20,408.03,16.56,0.00,,49.3
571,3,1,257,4,20,408.03,16.56,0.00,,49.3
572,4,1,257,4,20,408.03,16.56,0.00,,49.3
573,5,1,257,4,20,408.03,16.56,0.00,,49.3
574,6,1,257,4,20,408.03,16.56,0.00,,49.3
575,7,1,257,4,20,408.03,16.56,0.00,,49.3
576,8,1,257,4,20,408.03,16.56,0.00,,49.3
577,1,1,257,5,20,408.03,16.56,0.00,,49.3
578,2,1,257,5,20,408.03,16.56,0.00,,49.3
579,3,1,257,5,20,408.03,16.56,0.00,,49.3
580,4,1,257,5,20,408.03,16.56,0.00,,49.3
581,5,1,257,5,20,408.03,16.56,0.00,,49.3
582,6,1,257,5,20,408.03,16.56,0.00,,49.3
583,7,1,257,5,20,408.03,16.56,0.00,,49.3
584,8,1,257,5,20,408.03,16.56,0.00,,49.3
585,1,1,257,6,20,408.03,16.56,0.00,,49.3
586,2,1,257,6,20,408.03,16.56,0.00,,49.3
587,3,1,257,6,20,408.03,16.56,0.00,,49.3
588,4,1,257,6,20,408.03,16.56,0.00,,49.3
589,5,1,257,6,20,408.03,16.56,0.00,,49.3
590,6,1,257,6,20,408.03,16.56,0.00,,49.3
591,7,1,257,6,20,408.03,16.56,0.00,,49.3
592,8,1,257,6,20,408.03,16.56,0.00,,49.3
593,1,1,257,7,20,408.03,16.56,0.00,,49.3
594,2,1,257,7,20,408.03,16.56,0.00,,49.3
595,3,1,257,7,20,408.03,16.56,0.00,,49.3
596,4,1,257,7,20,408.03,16.56,0.00,,49.3
597,5,1,257,7,20,408.03,16.56,0.00,,49.3
598,6,1,257,7,20,408.03,16.56,0.00,,49.3
599,7,1,257,7,20,408.03,16.56,0.00,,49.3
600,8,1,257,7,20,408.03,16.56,0.00,,49.3
601,1,1,257,8,20,408.03,16.56,0.00,,49.3
602,2,1,257,8,20,408.03,16.56,0.00,,49.3
603,3,1,257,8,20,408.03,16.56,0.00,,49.3
604,4,1,257,8,20,408.03,16.56,0.00,,49.3
605,5,1,257,8,20,408.03,16.56,0.00,,49.3
606,6,1,257,8,20,408.03,16.56,0.00,,49.3
607,7,1,257,8,20,408.03,16.56,0.00,,49.3
608,8,1,257,8,20,408.03,16.56,0.00,,49.3
609,1,1,257,9,20,408.03,16.56,0.00,,49.3
610,2,1,257,9,20,408.03,16.56,0.00,,49.3
611,3,1,257,9,20,408.03,16.56,0.00,,49.3
612,4,1,257,9,20,408.03,16.56,0.00,,49.3
613,5,1,257,9,20,408.03,16.56,0.00,,49.3
614,6,1,257,9,20,408.03,16.56,0.00,,49.3
615,7,1,257,9,20,408.03,16.56,0.00,,49.3
616,8,1,257,9,20,408.03,16.56,0.00,,49.3
617,1,1,257,10,20,408.03,16.56,0.00,,49.3
618,2,1,257,10,20,408.03,16.56,0.00,,49.3
619,3,1,257,10,20,408.03,16.56,0.00,,49.3
620,4,1,257,10,20,408.03,16.56,0.00,,49.3
621,5,1,257,10,20,408.03,16.56,0.00,,49.3
622,6,1,257,10,20,408.03,16.56,0.00,,49.3
623,7,1,257,10,20,408.03,16.56,0.00,,49.3
624,8,1,257,10,20,408.03,16.56,0.00,,49.3
625,1,1,257,11,20,408.03,16.56,0.00,,49.3
626,2,1,257,11,20,408.03,16.56,0.00,,49.3
627,3,1,257,11,20,408.03,16.56,0.00,,49.3
628,4,1,257,11,20,408.03,16.56,0.00,,49.3
629,5,1,257,11,20,408.03,16.56,0.00,,49.3
630,6,1,257,11,20,408.03,16.56,0.00,,49.3
631,7,1,257,11,20,408.03,16.56,0.00,,49.3
632,8,1,257,11,20,408.03,16.56,0.00,,49.3
633,1,1,257,12,20,408.03,16.56,0.00,,49.3
634,2,1,257,12,20,408.03,16.56,0.00,,49.3
635,3,1,257,12,20,408.03,16.56,0.00,,49.3
636,4,1,257,12,20,408.03,16.56,0.00,,49.3
637,5,1,257,12,20,408.03,16.56,0.00,,49.3
638,6,1,257,12,20,408.03,16.56,0.00,,49.3
639,7,1,257,12,20,408.03,16.56,0.00,,49.3
640,8,1,257,12,20,408.03,16.56,0.00,,49.3
641,1,1,258,1,10,388.40,88.06,0.00,,138.36
642,2,1,258,1,10,388.40,88.06,0.00,,138.36
643,3,1,258,1,10,388.40,88.06,0.00,,138.36
644,4,1,258,1,10,388.40,88.06,0.00,,138.36
645,5,1,258,1,10,388.40,88.06,0.00,,138.36
646,6,1,258,1,10,388.40,88.06,0.00,,138.36
647,7,1,258,1,10,388.40,88.06,0.00,,138.36
648,8,1,258,1,10,388.40,88.06,0.00,,138.36
649,1,1,258,2,10,388.40,88.06,0.00,,138.36
650,2,1,258,2,10,388.40,88.06,0.00,,138.36
651,3,1,258,2,10,388.40,88.06,0.00,,138.36
652,4,1,258,2,10,388.40,88.06,0.00,,138.36
653,5,1,258,2,10,388.40,88.06,0.00,,138.36
654,6,1,258,2,10,388.40,88.06,0.00,,138.36
655,7,1,258,2,10,388.40,88.06,0.00,,138.36
656,8,1,258,2,10,388.40,88.06,0.00,,138.36
657,1,1,258,3,10,388.40,88.06,0.00,,138.36
658,2,1,258,3,10,388.40,88.06,0.00,,138.36
659,3,1,258,3,10,388.40,88.06,0.00,,138.36
660,4,1,258,3,10,388.40,88.06,0.00,,138.36
661,5,1,258,3,10,388.40,88.06,0.00,,138.36
662,6,1,258,3,10,388.40,88.06,0.00,,138.36
663,7,1,258,3,10,388.40,88.06,0.00,,138.36
664,8,1,258,3,10,388.40,88.06,0.00,,138.36
665,1,1,258,4,10,388.40,88.06,0.00,,138.36
666,2,1,258,4,10,388.40,88.06,0.00,,138.36
667,3,1,258,4,10,388.40,88.06,0.00,,138.36
668,4,1,258,4,10,388.40,88.06,0.00,,138.36
669,5,1,258,4,10,388.40,88.06,0.00,,138.36
670,6,1,258,4,10,388.40,88.06,0.00,,138.36
671,7,1,258,4,10,388.40,88.06,0.00,,138.36
672,8,1,258,4,10,388.40,88.06,0.00,,138.36
673,1,1,258,5,10,388.40,88.06,0.00,,138.36
674,2,1,258,5,10,388.40,88.06,0.00,,138.36
675,3,1,258,5,10,388.40,88.06,0.00,,138.36
676,4,1,258,5,10,388.40,88.06,0.00,,138.36
677,5,1,258,5,10,388.40,88.06,0.00,,138.36
678,6,1,258,5,10,388.40,88.06,0.00,,138.36
679,7,1,258,5,10,388.40,88.06,0.00,,138.36
680,8,1,258,5,10,388.40,88.06,0.00,,138.36
681,1,1,258,6,10,388.40,88.06,0.00,,138.36
682,2,1,258,6,10,388.40,88.06,0.00,,138.36
683,3,1,258,6,10,388.40,88.06,0.00,,138.36
684,4,1,258,6,10,388.40,88.06,0.00,,138.36
685,5,1,258,6,10,388.40,88.06,0.00,,138.36
686,6,1,258,6,10,388.40,88.06,0.00,,138.36
687,7,1,258,6,10,388.40,88.06,0.00,,138.36
688,8,1,258,6,10,388.40,88.06,0.00,,138.36
689,1,1,258,7,10,388.40,88.06,0.00,,138.36
690,2,1,258,7,10,388.40,88.06,0.00,,138.36
691,3,1,258,7,10,388.40,88.06,0.00,,138.36
692,4,1,258,7,10,388.40,88.06,0.00,,138.36
693,5,1,258,7,10,388.40,88.06,0.00,,138.36
694,6,1,258,7,10,388.40,88.06,0.00,,138.36
695,7,1,258,7,10,388.40,88.06,0.00,,138.36
696,8,1,258,7,10,388.40,88.06,0.00,,138.36
697,1,1,258,8,10,388.40,88.06,0.00,,138.36
698,2,1,258,8,10,388.40,88.06,0.00,,138.36
699,3,1,258,8,10,388.40,88.06,0.00,,138.36
700,4,1,258,8,10,388.40,88.06,0.00,,138.36
701,5,1,258,8,10,388.40,88.06,0.00,,138.36
702,6,1,258,8,10,388.40,88.06,0.00,,138.36
703,7,1,258,8,10,388.40,88.06,0.00,,138.36
704,8,1,258,8,10,388.40,88.06,0.00,,138.36
705,1,1,258,9,10,388.40,88.06,0.00,,138.36
706,2,1,258,9,10,388.40,88.06,0.00,,138.36
707,3,1,258,9,10,388.40,88.06,0.00,,138.36
708,4,1,258,9,10,388.40,88.06,0.00,,138.36
709,5,1,258,9,10,388.40,88.06,0.00,,138.36
710,6,1,258,9,10,388.40,88.06,0.00,,138.36
711,7,1,258,9,10,388.40,88.06,0.00,,138.36
712,8,1,258,9,10,388.40,88.06,0.00,,138.36
713,1,1,258,10,10,388.40,88.06,0.00,,138.36
714,2,1,258,10,10,388.40,88.06,0.00,,138.36
715,3,1,258,10,10,388.40,88.06,0.00,,138.36
716,4,1,258,10,10,388.40,88.06,0.00,,138.36
717,5,1,258,10,10,388.40,88.06,0.00,,138.36
718,6,1,258,10,10,388.40,88.06,0.00,,138.36
719,7,1,258,10,10,388.40,88.06,0.00,,138.36
720,8,1,258,10,10,388.40,88.06,0.00,,138.36
721,1,1,258,11,10,388.40,88.06,0.00,,138.36
722,2,1,258,11,10,388.40,88.06,0.00,,138.36
723,3,1,258,11,10,388.40,88.06,0.00,,138.36
724,4,1,258,11,10,388.40,88.06,0.00,,138.36
725,5,1,258,11,10,388.40,88.06,0.00,,138.36
726,6,1,258,11,10,388.40,88.06,0.00,,138.36
727,7,1,258,11,10,388.40,88.06,0.00,,138.36
728,8,1,258,11,10,388.40,88.06,0.00,,138.36
729,1,1,258,12,10,388.40,88.06,0.00,,138.36
730,2,1,258,12,10,388.40,88.06,0.00,,138.36
731,3,1,258,12,10,388.40,88.06,0.00,,138.36
732,4,1,258,12,10,388.40,88.06,0.00,,138.36
733,5,1,258,12,10,388.40,88.06,0.00,,138.36
734,6,1,258,12,10,388.40,88.06,0.00,,138.36
735,7,1,258,12,10,388.40,88.06,0.00,,138.36
736,8,1,258,12,10,388.40,88.06,0.00,,138.36
737,1,1,259,1,10,388.40,88.06,0.00,,138.36
738,2,1,259,1,10,388.40,88.06,0.00,,138.36
739,3,1,259,1,10,388.40,88.06,0.00,,138.36
740,4,1,259,1,10,388.40,88.06,0.00,,138.36
741,5,1,259,1,10,388.40,88.06,0.00,,138.36
742,6,1,259,1,10,388.40,88.06,0.00,,138.36
743,7,1,259,1,10,388.40,88.06,0.00,,138.36
744,8,1,259,1,10,388.40,88.06,0.00,,138.36
745,1,1,259,2,10,388.40,88.06,0.00,,138.36
746,2,1,259,2,10,388.40,88.06,0.00,,138.36
747,3,1,259,2,10,388.40,88.06,0.00,,138.36
748,4,1,259,2,10,388.40,88.06,0.00,,138.36
749,5,1,259,2,10,388.40,88.06,0.00,,138.36
750,6,1,259,2,10,388.40,88.06,0.00,,138.36
751,7,1,259,2,10,388.40,88.06,0.00,,138.36
752,8,1,259,2,10,388.40,88.06,0.00,,138.36
753,1,1,259,3,10,388.40,88.06,0.00,,138.36
754,2,1,259,3,10,388.40,88.06,0.00,,138.36
755,3,1,259,3,10,388.40,88.06,0.00,,138.36
756,4,1,259,3,10,388.40,88.06,0.00,,138.36
757,5,1,259,3,10,388.40,88.06,0.00,,138.36
758,6,1,259,3,10,388.40,88.06,0.00,,138.36
759,7,1,259,3,10,388.40,88.06,0.00,,138.36
760,8,1,259,3,10,388.40,88.06,0.00,,138.36
761,1,1,259,4,10,388.40,88.06,0.00,,138.36
762,2,1,259,4,10,388.40,88.06,0.00,,138.36
763,3,1,259,4,10,388.40,88.06,0.00,,138.36
764,4,1,259,4,10,388.40,88.06,0.00,,138.36
765,5,1,259,4,10,388.40,88.06,0.00,,138.36
766,6,1,259,4,10,388.40,88.06,0.00,,138.36
767,7,1,259,4,10,388.40,88.06,0.00,,138.36
768,8,1,259,4,10,388.40,88.06,0.00,,138.36
769,1,1,259,5,10,388.40,88.06,0.00,,138.36
770,2,1,259,5,10,388.40,88.06,0.00,,138.36
771,3,1,259,5,10,388.40,88.06,0.00,,138.36
772,4,1,259,5,10,388.40,88.06,0.00,,138.36
773,5,1,259,5,10,388.40,88.06,0.00,,138.36
774,6,1,259,5,10,388.40,88.06,0.00,,138.36
775,7,1,259,5,10,388.40,88.06,0.00,,138.36
776,8,1,259,5,10,388.40,88.06,0.00,,138.36
777,1,1,259,6,10,388.40,88.06,0.00,,138.36
778,2,1,259,6,10,388.40,88.06,0.00,,138.36
779,3,1,259,6,10,388.40,88.06,0.00,,138.36
780,4,1,259,6,10,388.40,88.06,0.00,,138.36
781,5,1,259,6,10,388.40,88.06,0.00,,138.36
782,6,1,259,6,10,388.40,88.06,0.00,,138.36
783,7,1,259,6,10,388.40,88.06,0.00,,138.36
784,8,1,259,6,10,388.40,88.06,0.00,,138.36
785,1,1,259,7,10,388.40,88.06,0.00,,138.36
786,2,1,259,7,10,388.40,88.06,0.00,,138.36
787,3,1,259,7,10,388.40,88.06,0.00,,138.36
788,4,1,259,7,10,388.40,88.06,0.00,,138.36
789,5,1,259,7,10,388.40,88.06,0.00,,138.36
790,6,1,259,7,10,388.40,88.06,0.00,,138.36
791,7,1,259,7,10,388.40,88.06,0.00,,138.36
792,8,1,259,7,10,388.40,88.06,0.00,,138.36
793,1,1,259,8,10,388.40,88.06,0.00,,138.36
794,2,1,259,8,10,388.40,88.06,0.00,,138.36
795,3,1,259,8,10,388.40,88.06,0.00,,138.36
796,4,1,259,8,10,388.40,88.06,0.00,,138.36
797,5,1,259,8,10,388.40,88.06,0.00,,138.36
798,6,1,259,8,10,388.40,88.06,0.00,,138.36
799,7,1,259,8,10,388.40,88.06,0.00,,138.36
800,8,1,259,8,10,388.40,88.06,0.00,,138.36
801,1,1,259,9,10,388.40,88.06,0.00,,138.36
802,2,1,259,9,10,388.40,88.06,0.00,,138.36
803,3,1,259,9,10,388.40,88.06,0.00,,138.36
804,4,1,259,9,10,388.40,88.06,0.00,,138.36
805,5,1,259,9,10,388.40,88.06,0.00,,138.36
806,6,1,259,9,10,388.40,88.06,0.00,,138.36
807,7,1,259,9,10,388.40,88.06,0.00,,138.36
808,8,1,259,9,10,388.40,88.06,0.00,,138.36
809,1,1,259,10,10,388.40,88.06,0.00,,138.36
810,2,1,259,10,10,388.40,88.06,0.00,,138.36
811,3,1,259,10,10,388.40,88.06,0.00,,138.36
812,4,1,259,10,10,388.40,88.06,0.00,,138.36
813,5,1,259,10,10,388.40,88.06,0.00,,138.36
814,6,1,259,10,10,388.40,88.06,0.00,,138.36
815,7,1,259,10,10,388.40,88.06,0.00,,138.36
816,8,1,259,10,10,388.40,88.06,0.00,,138.36
817,1,1,259,11,10,388.40,88.06,0.00,,138.36
818,2,1,259,11,10,388.40,88.06,0.00,,138.36
819,3,1,259,11,10,388.40,88.06,0.00,,138.36
820,4,1,259,11,10,388.40,88.06,0.00,,138.36
821,5,1,259,11,10,388.40,88.06,0.00,,138.36
822,6,1,259,11,10,388.40,88.06,0.00,,138.36
823,7,1,259,11,10,388.40,88.06,0.00,,138.36
824,8,1,259,11,10,388.40,88.06,0.00,,138.36
825,1,1,259,12,10,388.40,88.06,0.00,,138.36
826,2,1,259,12,10,388.40,88.06,0.00,,138.36
827,3,1,259,12,10,388.40,88.06,0.00,,138.36
828,4,1,259,12,10,388.40,88.06,0.00,,138.36
829,5,1,259,12,10,388.40,88.06,0.00,,138.36
830,6,1,259,12,10,388.40,88.06,0.00,,138.36
831,7,1,259,12,10,388.40,88.06,0.00,,138.36
832,8,1,259,12,10,388.40,88.06,0.00,,138.36
833,1,1,260,1,10,381.11,100.70,0.00,,150.06
834,2,1,260,1,10,381.11,100.70,0.00,,150.06
835,3,1,260,1,10,381.11,100.70,0.00,,150.06
836,4,1,260,1,10,381.11,100.70,0.00,,150.06
837,5,1,260,1,10,381.11,100.70,0.00,,150.06
838,6,1,260,1,10,381.11,100.70,0.00,,150.06
839,7,1,260,1,10,381.11,100.70,0.00,,150.06
840,8,1,260,1,10,381.11,100.70,0.00,,150.06
841,1,1,260,2,10,381.11,100.70,0.00,,150.06
842,2,1,260,2,10,381.11,100.70,0.00,,150.06
843,3,1,260,2,10,381.11,100.70,0.00,,150.06
844,4,1,260,2,10,381.11,100.70,0.00,,150.06
845,5,1,260,2,10,381.11,100.70,0.00,,150.06
846,6,1,260,2,10,381.11,100.70,0.00,,150.06
847,7,1,260,2,10,381.11,100.70,0.00,,150.06
848,8,1,260,2,10,381.11,100.70,0.00,,150.06
849,1,1,260,3,10,381.11,100.70,0.00,,150.06
850,2,1,260,3,10,381.11,100.70,0.00,,150.06
851,3,1,260,3,10,381.11,100.70,0.00,,150.06
852,4,1,260,3,10,381.11,100.70,0.00,,150.06
853,5,1,260,3,10,381.11,100.70,0.00,,150.06
854,6,1,260,3,10,381.11,100.70,0.00,,150.06
855,7,1,260,3,10,381.11,100.70,0.00,,150.06
856,8,1,260,3,10,381.11,100.70,0.00,,150.06
857,1,1,260,4,10,381.11,100.70,0.00,,150.06
858,2,1,260,4,10,381.11,100.70,0.00,,150.06
859,3,1,260,4,10,381.11,100.70,0.00,,150.06
860,4,1,260,4,10,381.11,100.70,0.00,,150.06
861,5,1,260,4,10,381.11,100.70,0.00,,150.06
862,6,1,260,4,10,381.11,100.70,0.00,,150.06
863,7,1,260,4,10,381.11,100.70,0.00,,150.06
864,8,1,260,4,10,381.11,100.70,0.00,,150.06
865,1,1,260,5,10,381.11,100.70,0.00,,150.06
866,2,1,260,5,10,381.11,100.70,0.00,,150.06
867,3,1,260,5,10,381.11,100.70,0.00,,150.06
868,4,1,260,5,10,381.11,100.70,0.00,,150.06
869,5,1,260,5,10,381.11,100.70,0.00,,150.06
870,6,1,260,5,10,381.11,100.70,0.00,,150.06
871,7,1,260,5,10,381.11,100.70,0.00,,150.06
872,8,1,260,5,10,381.11,100.70,0.00,,150.06
873,1,1,260,6,10,381.11,100.70,0.00,,150.06
874,2,1,260,6,10,381.11,100.70,0.00,,150.06
875,3,1,260,6,10,381.11,100.70,0.00,,150.06
876,4,1,260,6,10,381.11,100.70,0.00,,150.06
877,5,1,260,6,10,381.11,100.70,0.00,,150.06
878,6,1,260,6,10,381.11,100.70,0.00,,150.06
879,7,1,260,6,10,381.11,100.70,0.00,,150.06
880,8,1,260,6,10,381.11,100.70,0.00,,150.06
881,1,1,260,7,10,381.11,100.70,0.00,,150.06
882,2,1,260,7,10,381.11,100.70,0.00,,150.06
883,3,1,260,7,10,381.11,100.70,0.00,,150.06
884,4,1,260,7,10,381.11,100.70,0.00,,150.06
885,5,1,260,7,10,381.11,100.70,0.00,,150.06
886,6,1,260,7,10,381.11,100.70,0.00,,150.06
887,7,1,260,7,10,381.11,100.70,0.00,,150.06
888,8,1,260,7,10,381.11,100.70,0.00,,150.06
889,1,1,260,8,10,381.11,100.70,0.00,,150.06
890,2,1,260,8,10,381.11,100.70,0.00,,150.06
891,3,1,260,8,10,381.11,100.70,0.00,,150.06
892,4,1,260,8,10,381.11,100.70,0.00,,150.06
893,5,1,260,8,10,381.11,100.70,0.00,,150.06
894,6,1,260,8,10,381.11,100.70,0.00,,150.06
895,7,1,260,8,10,381.11,100.70,0.00,,150.06
896,8,1,260,8,10,381.11,100.70,0.00,,150.06
897,1,1,260,9,10,381.11,100.70,0.00,,150.06
898,2,1,260,9,10,381.11,100.70,0.00,,150.06
899,3,1,260,9,10,381.11,100.70,0.00,,150.06
900,4,1,260,9,10,381.11,100.70,0.00,,150.06
901,5,1,260,9,10,381.11,100.70,0.00,,150.06
902,6,1,260,9,10,381.11,100.70,0.00,,150.06
903,7,1,260,9,10,381.11,100.70,0.00,,150.06
904,8,1,260,9,10,381.11,100.70,0.00,,150.06
905,1,1,260,10,10,381.11,100.70,0.00,,150.06
906,2,1,260,10,10,381.11,100.70,0.00,,150.06
907,3,1,260,10,10,381.11,100.70,0.00,,150.06
908,4,1,260,10,10,381.11,100.70,0.00,,150.06
909,5,1,260,10,10,381.11,100.70,0.00,,150.06
910,6,1,260,10,10,381.11,100.70,0.00,,150.06
911,7,1,260,10,10,381.11,100.70,0.00,,150.06
912,8,1,260,10,10,381.11,100.70,0.00,,150.06
913,1,1,260,11,10,381.11,100.70,0.00,,150.06
914,2,1,260,11,10,381.11,100.70,0.00,,150.06
915,3,1,260,11,10,381.11,100.70,0.00,,150.06
916,4,1,260,11,10,381.11,100.70,0.00,,150.06
917,5,1,260,11,10,381.11,100.70,0.00,,150.06
918,6,1,260,11,10,381.11,100.70,0.00,,150.06
919,7,1,260,11,10,381.11,100.70,0.00,,150.06
920,8,1,260,11,10,381.11,100.70,0.00,,150.06
921,1,1,260,12,10,381.11,100.70,0.00,,150.06
922,2,1,260,12,10,381.11,100.70,0.00,,150.06
923,3,1,260,12,10,381.11,100.70,0.00,,150.06
924,4,1,260,12,10,381.11,100.70,0.00,,150.06
925,5,1,260,12,10,381.11,100.70,0.00,,150.06
926,6,1,260,12,10,381.11,100.70,0.00,,150.06
927,7,1,260,12,10,381.11,100.70,0.00,,150.06
928,8,1,260,12,10,381.11,100.70,0.00,,150.06
929,1,1,261,1,10,381.11,100.70,0.00,,150.06
930,2,1,261,1,10,381.11,100.70,0.00,,150.06
931,3,1,261,1,10,381.11,100.70,0.00,,150.06
932,4,1,261,1,10,381.11,100.70,0.00,,150.06
933,5,1,261,1,10,381.11,100.70,0.00,,150.06
934,6,1,261,1,10,381.11,100.70,0.00,,150.06
935,7,1,261,1,10,381.11,100.70,0.00,,150.06
936,8,1,261,1,10,381.11,100.70,0.00,,150.06
937,1,1,261,2,10,381.11,100.70,0.00,,150.06
938,2,1,261,2,10,381.11,100.70,0.00,,150.06
939,3,1,261,2,10,381.11,100.70,0.00,,150.06
940,4,1,261,2,10,381.11,100.70,0.00,,150.06
941,5,1,261,2,10,381.11,100.70,0.00,,150.06
942,6,1,261,2,10,381.11,100.70,0.00,,150.06
943,7,1,261,2,10,381.11,100.70,0.00,,150.06
944,8,1,261,2,10,381.11,100.70,0.00,,150.06
945,1,1,261,3,10,381.11,100.70,0.00,,150.06
